,club,clubId,dayNightTwilight,driversAvailableTime,featureRaceText,meetingClass,meetingCode,meetingStage,meetingStatus,numberOfRaces,scheduledDate,state,tab,track,trackId,trials,ageRestriction,ageSexDescription,alsoEligible,barrierDrawType,claim,claimRestrictionText,discretionaryHandicap,distance,fieldSize,gaitRace,leadTime,marginFirstToSecond,marginSecondToThird,mileRate,monte,raceName,nameShort,notes,overallTime,plannedStartTimestamp,prizemoneyPositions,quarter1,quarter2,quarter3,quarter4,raceClass,raceClassRestriction,raceCode,raceNumber,raceStatus,stakes,startType,trackCondition,age,barrier,beatenMargin,breeder,breederId,broodmareSireId,broodmareSireName,claimingPrice,colour,damId,damName,deadHeatFlag,driverConcessionFlag,driverDOB,driverGender,driverId,driverName,gaitHorse,handicap,horseFoalDate,horseId,horseMileRate,horseOverallTime,lateScratchingFlag,horseName,owner,ownerId,pastThePostPlacing,place,prizemoney,saddlecloth,scratchingFlag,sex,sireId,sireName,startingPriceTote,stewardsCommentsLong,stewardsCommentsShort,trainerDOB,trainerGender,trainerId,trainerName,trainerTitle,trotterInPacersRace,bsp,preplay_last_price_taken,long_stew_unclustered_features,long_stew_clustered_features,has_pir_data,bell_pir,used_sprint_lane,bell_pir_str,was_good_draw,was_bad_draw,bell_pir_list,front_row_binary,numraces_since_known_driver_change,numraces_pair_prior
446610,Kilcoy,851869BB891036D1E055005E00000019,D,2022-09-08 23:00:00+00:00,,B-CLASS,IJ110922,RESULTS,PLANNED,6.0,2022-09-11,QLD,True,kilcoy,851869C8085D36D1E055005E00000019,False,,,,PBD/L3$,False,,False,1820.0,7.0,PACERS,17.8,3.2,1.1,2:12.2,False,PETER BOYCE OAM PACE,PETER BOYCE OAM PACE,"NDC. NMC. Standalone harness race meeting. Composition of race fields to be determined by Handicappers based from nominations received. Race fields manually selected with the intention of achieving even and competitive racing. QBRED Cash Bonus race.
A 1% deduction for Equine Welfare will be applied to all prizemoney prior to distribution.",2:29.5,2022-09-11 05:09:00+00:00,"[{'place': '1', 'placeAmount': 1838}, {'place': '2', 'placeAmount': 527}, {'place': '3', 'placeAmount': 256}, {'place': '4', 'placeAmount': 170}, {'place': '5', 'placeAmount': 115}, {'place': '6', 'placeAmount': 51}, {'place': '7', 'placeAmount': 51}, {'place': '8', 'placeAmount': 51}, {'place': '9', 'placeAmount': 51}]",32.5,33.2,33.8,32.2,B-CLASS,No NR.,IJB11092201,2.0,Accepted,3110.0,MS,GOOD,15.0,Fr1,6.1,R G (Rodney) Dickson,851869C0714436D1E055005E00000019,851869C2B6DA36D1E055005E00000019,CAMTASTIC USA,,BAY,851869C6374036D1E055005E00000019,MISS SIRRAH (NZ),False,,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,PACER,FT,2006-10-17 00:00:00+00:00,851869C7197236D1E055005E00000019,2:12.576,2:29.934,False,weasel,J F (John) Kerr,851869BD217D36D1E055005E00000019,6,6,51.0,2.0,False,GELDING,851869C33A8B36D1E055005E00000019,MACH THREE CA,3.0,"behind leader at bell, locked wheels, no clear run",3 LW NCR,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,Mr,False,3.0,3.0,behind_leader_at_bell|leader_at_bell|locked_wheels,gear_disadvantage|held_up|bell_and_800_leader|bell_and_800_fence_behind_leader,0,['3'],0,['3'],1,0,['3'],1,12,268
444922,Redcliffe,851869BD405536D1E055005E00000019,D,2022-09-13 23:00:00+00:00,,C-CLASS,RE150922,RESULTS,PLANNED,9.0,2022-09-15,QLD,True,redcliffe,851869C7F28736D1E055005E00000019,False,3YO and older,,,PBD/NR,False,,False,1780.0,9.0,PACERS,11.8,4.1,NK,2:01.6,False,NORTHGATE COMFORT INN PACE,NORTHGATE COMFORT INN PACE,"NDC. NMC. If multiple divisions are required races to be split In highest to lowest field selection point order.
A 1% deduction for Equine Welfare will be applied to all prizemoney prior to distribution.",2:14.6,2022-09-15 03:53:00+00:00,"[{'place': '1', 'placeAmount': 2524}, {'place': '2', 'placeAmount': 722}, {'place': '3', 'placeAmount': 350}, {'place': '4', 'placeAmount': 234}, {'place': '5', 'placeAmount': 156}, {'place': '6', 'placeAmount': 51}, {'place': '7', 'placeAmount': 51}, {'place': '8', 'placeAmount': 51}, {'place': '9', 'placeAmount': 51}]",30.7,31.2,29.9,31.0,C-CLASS,NR 30 to 40.,REC15092207,3.0,Accepted,4190.0,MS,GOOD,15.0,Sr1,10.5,R G (Rodney) Dickson,851869C0714436D1E055005E00000019,851869C2B6DA36D1E055005E00000019,CAMTASTIC USA,,BAY,851869C6374036D1E055005E00000019,MISS SIRRAH (NZ),False,,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,PACER,FT,2006-10-17 00:00:00+00:00,851869C7197236D1E055005E00000019,2:02.354,2:15.332,False,weasel,J F (John) Kerr,851869BD217D36D1E055005E00000019,7,7,51.0,7.0,False,GELDING,851869C33A8B36D1E055005E00000019,MACH THREE CA,31.0,1 out 3 back at bell,8,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,Mr,False,36.0,36.0,1_out_3_back_at_bell,bell_and_800_and_one_out_and_3_back,0,['8'],0,['8'],0,1,['8'],0,13,269
435611,Redcliffe,851869BD405536D1E055005E00000019,D,2022-10-04 23:00:00+00:00,,C-CLASS,RE061022,RESULTS,PLANNED,9.0,2022-10-06,QLD,True,redcliffe,851869C7F28736D1E055005E00000019,False,3YO and older,,,PBD/NR,False,,False,1780.0,9.0,PACERS,11.8,1.2,2.1,2:00.9,False,ELDERS WOODFORD PACE,ELDERS WOODFORD PACE,"NDC. NMC.
A 1% deduction for Equine Welfare will be applied to all prizemoney prior to distribution.",2:13.7,2022-10-06 03:33:00+00:00,"[{'place': '1', 'placeAmount': 2524}, {'place': '2', 'placeAmount': 722}, {'place': '3', 'placeAmount': 350}, {'place': '4', 'placeAmount': 234}, {'place': '5', 'placeAmount': 156}, {'place': '6', 'placeAmount': 51}, {'place': '7', 'placeAmount': 51}, {'place': '8', 'placeAmount': 51}, {'place': '9', 'placeAmount': 51}]",30.5,31.7,30.1,29.6,C-CLASS,NR 30 to 38.,REC06102214,4.0,Accepted,4190.0,MS,GOOD,15.0,Fr3,23.5,R G (Rodney) Dickson,851869C0714436D1E055005E00000019,851869C2B6DA36D1E055005E00000019,CAMTASTIC USA,,BAY,851869C6374036D1E055005E00000019,MISS SIRRAH (NZ),False,,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,PACER,FT,2006-10-17 00:00:00+00:00,851869C7197236D1E055005E00000019,2:02.462,2:15.452,False,weasel,J F (John) Kerr,851869BD217D36D1E055005E00000019,9,9,51.0,3.0,False,GELDING,851869C33A8B36D1E055005E00000019,MACH THREE CA,21.0,"Raced wide early, worked forward, Outside leader, obtained trail early, 1 out 1 back at bell, 3 wide late",RWE WF OL OTE 4 3WL,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,Mr,False,50.0,50.0,worked_forward|1_out_1_back_at_bell|outside_leader|obtained_trail_early|3_wide_late,greater_than_2_wide_early|forward|bell_and_800_and_outside_leader|bell_and_800_and_one_out_and_1_back|400_neutral,1,['4'],0,['4'],1,0,['4'],1,1,270
432557,Redcliffe,851869BD405536D1E055005E00000019,N,2022-10-10 23:00:00+00:00,,C-CLASS,RE121022,RESULTS,PLANNED,9.0,2022-10-12,QLD,True,redcliffe,851869C7F28736D1E055005E00000019,False,3YO and older,,,PBD/NR,False,,False,1780.0,8.0,PACERS,11.2,5.1,1.1,2:00.1,False,MEMBERS DRAW WINNER PAMELA CUSKELLY PACE,PAMELA CUSKELLY PACE,"NDC. NMC.
A 1% deduction for Equine Welfare will be applied to all prizemoney prior to distribution.",2:12.9,2022-10-12 10:20:00+00:00,"[{'place': '1', 'placeAmount': 2524}, {'place': '2', 'placeAmount': 722}, {'place': '3', 'placeAmount': 350}, {'place': '4', 'placeAmount': 234}, {'place': '5', 'placeAmount': 156}, {'place': '6', 'placeAmount': 51}, {'place': '7', 'placeAmount': 51}, {'place': '8', 'placeAmount': 51}, {'place': '9', 'placeAmount': 51}]",29.7,30.6,31.4,30.0,C-CLASS,NR 30 to 38.,REC12102206,6.0,Accepted,4190.0,MS,GOOD,15.0,Fr2,5.1,R G (Rodney) Dickson,851869C0714436D1E055005E00000019,851869C2B6DA36D1E055005E00000019,CAMTASTIC USA,,BAY,851869C6374036D1E055005E00000019,MISS SIRRAH (NZ),False,,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,PACER,FT,2006-10-17 00:00:00+00:00,851869C7197236D1E055005E00000019,2:00.485,2:13.265,False,weasel,J F (John) Kerr,851869BD217D36D1E055005E00000019,2,2,722.0,2.0,False,GELDING,851869C33A8B36D1E055005E00000019,MACH THREE CA,71.0,1 out 2 back at bell,6,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,Mr,False,90.69,90.69,1_out_2_back_at_bell,bell_and_800_and_one_out_and_2_back,0,['6'],0,['6'],1,0,['6'],0,2,271
429466,Redcliffe,851869BD405536D1E055005E00000019,N,2022-10-17 23:00:00+00:00,,C-CLASS,RE191022,RESULTS,PLANNED,8.0,2022-10-19,QLD,True,redcliffe,851869C7F28736D1E055005E00000019,False,3YO and older,,,PBD/NR,False,,False,1780.0,8.0,PACERS,11.6,1.1,NK,2:00.9,False,FASTEST LAST QUARTER IN SEPTEMBER HES SWEET 27.9 PACE,HES SWEET 27.9 PACE,"NDC. NMC. If multiple divisions are required each race to be split in Field Selection Point order.
A 1% deduction for Equine Welfare will be applied to all prizemoney prior to distribution.",2:13.8,2022-10-19 10:20:00+00:00,"[{'place': '1', 'placeAmount': 2524}, {'place': '2', 'placeAmount': 722}, {'place': '3', 'placeAmount': 350}, {'place': '4', 'placeAmount': 234}, {'place': '5', 'placeAmount': 156}, {'place': '6', 'placeAmount': 51}, {'place': '7', 'placeAmount': 51}, {'place': '8', 'placeAmount': 51}, {'place': '9', 'placeAmount': 51}]",31.4,30.4,29.6,30.8,C-CLASS,NR 30 to 41.,REC19102212,7.0,Accepted,4190.0,MS,GOOD,15.0,Fr1,1.1,R G (Rodney) Dickson,851869C0714436D1E055005E00000019,851869C2B6DA36D1E055005E00000019,CAMTASTIC USA,,BAY,851869C6374036D1E055005E00000019,MISS SIRRAH (NZ),False,,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,PACER,FT,2006-10-17 00:00:00+00:00,851869C7197236D1E055005E00000019,2:01.020,2:13.857,False,weasel,J F (John) Kerr,851869BD217D36D1E055005E00000019,2,2,722.0,1.0,False,GELDING,851869C33A8B36D1E055005E00000019,MACH THREE CA,126.0,behind leader at bell,3,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,Mr,False,115.13,115.13,behind_leader_at_bell|leader_at_bell,bell_and_800_leader|bell_and_800_fence_behind_leader,0,['3'],0,['3'],1,0,['3'],1,3,272
426223,Redcliffe,851869BD405536D1E055005E00000019,N,2022-10-24 23:00:00+00:00,,C-CLASS,RE261022,RESULTS,PLANNED,10.0,2022-10-26,QLD,True,redcliffe,851869C7F28736D1E055005E00000019,False,3YO and older,,,PBD/NR,False,,False,1780.0,9.0,PACERS,11.7,1.3,1.2,2:00.9,False,WOLF SIGNS PACE,WOLF SIGNS PACE,"NDC. NMC.
A 1% deduction for Equine Welfare will be applied to all prizemoney prior to distribution.",2:13.7,2022-10-26 09:23:00+00:00,"[{'place': '1', 'placeAmount': 2524}, {'place': '2', 'placeAmount': 722}, {'place': '3', 'placeAmount': 350}, {'place': '4', 'placeAmount': 234}, {'place': '5', 'placeAmount': 156}, {'place': '6', 'placeAmount': 51}, {'place': '7', 'placeAmount': 51}, {'place': '8', 'placeAmount': 51}, {'place': '9', 'placeAmount': 51}]",30.1,32.5,29.4,30.0,C-CLASS,NR 30 to 38.,REC26102212,4.0,Accepted,4190.0,MS,GOOD,15.0,Fr1,8.8,R G (Rodney) Dickson,851869C0714436D1E055005E00000019,851869C2B6DA36D1E055005E00000019,CAMTASTIC USA,,BAY,851869C6374036D1E055005E00000019,MISS SIRRAH (NZ),False,,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,PACER,FT,2006-10-17 00:00:00+00:00,851869C7197236D1E055005E00000019,2:01.500,2:14.388,False,weasel,J F (John) Kerr,851869BD217D36D1E055005E00000019,7,7,51.0,1.0,False,GELDING,851869C33A8B36D1E055005E00000019,MACH THREE CA,14.0,"gate speed, led, behind leader at bell",GS L 3,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,Mr,False,14.83,14.83,gate_speed|led|behind_leader_at_bell|leader_at_bell,showed_early_speed|up_close_early|bell_and_800_leader|bell_and_800_fence_behind_leader,0,['3'],0,['3'],1,0,['3'],1,4,273
423023,Redcliffe,851869BD405536D1E055005E00000019,N,2022-10-31 23:00:00+00:00,,C-CLASS,RE021122,RESULTS,PLANNED,10.0,2022-11-02,QLD,True,redcliffe,851869C7F28736D1E055005E00000019,False,3YO and older,,,PBD/NR,False,,False,1780.0,9.0,PACERS,11.8,1.8,HFHD,2:01.4,False,MEMBERS DRAW WINNER ALAN LITSCHNER PACE,MEMBER ALAN LITSCHNER PACE,"NDC. NMC. If multiple divisions are required each race to be split in Field Selection Point order.
A 1% deduction for Equine Welfare will be applied to all prizemoney prior to distribution.",2:14.3,2022-11-02 11:30:00+00:00,"[{'place': '1', 'placeAmount': 2524}, {'place': '2', 'placeAmount': 722}, {'place': '3', 'placeAmount': 350}, {'place': '4', 'placeAmount': 234}, {'place': '5', 'placeAmount': 156}, {'place': '6', 'placeAmount': 51}, {'place': '7', 'placeAmount': 51}, {'place': '8', 'placeAmount': 51}, {'place': '9', 'placeAmount': 51}]",30.8,32.2,29.6,29.9,C-CLASS,NR 30 to 41.,REC02112213,9.0,Accepted,4190.0,MS,GOOD,15.0,Fr2,20.2,R G (Rodney) Dickson,851869C0714436D1E055005E00000019,851869C2B6DA36D1E055005E00000019,CAMTASTIC USA,,BAY,851869C6374036D1E055005E00000019,MISS SIRRAH (NZ),False,,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,PACER,FT,2006-10-17 00:00:00+00:00,851869C7197236D1E055005E00000019,2:02.754,2:15.775,False,weasel,J F (John) Kerr,851869BD217D36D1E055005E00000019,9,9,51.0,2.0,False,GELDING,851869C33A8B36D1E055005E00000019,MACH THREE CA,34.0,1 out 1 back at bell,4,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,Mr,False,53.75,53.75,1_out_1_back_at_bell,bell_and_800_and_one_out_and_1_back,1,['4'],0,['4'],1,0,['4'],1,5,274
413178,Redcliffe,851869BD405536D1E055005E00000019,N,2022-11-21 23:00:00+00:00,,C-CLASS,RE231122,RESULTS,PLANNED,10.0,2022-11-23,QLD,True,redcliffe,851869C7F28736D1E055005E00000019,False,3YO and older,,,PBD/NR,False,,False,1780.0,9.0,PACERS,11.5,8.8,9.1,1:58.2,False,DRIVER OF THE NIGHT NATHAN DAWSON PACE,NATHAN DAWSON PACE,"NDC. NMC.
A 1% deduction for Equine Welfare will be applied to all prizemoney prior to distribution.",2:10.7,2022-11-23 10:53:00+00:00,"[{'place': '1', 'placeAmount': 2524}, {'place': '2', 'placeAmount': 722}, {'place': '3', 'placeAmount': 350}, {'place': '4', 'placeAmount': 234}, {'place': '5', 'placeAmount': 156}, {'place': '6', 'placeAmount': 51}, {'place': '7', 'placeAmount': 51}, {'place': '8', 'placeAmount': 51}, {'place': '9', 'placeAmount': 51}]",29.5,30.4,28.9,30.4,C-CLASS,NR 30 to 38.,REC23112206,7.0,Accepted,4190.0,MS,GOOD,15.0,Fr1,42.1,R G (Rodney) Dickson,851869C0714436D1E055005E00000019,851869C2B6DA36D1E055005E00000019,CAMTASTIC USA,,BAY,851869C6374036D1E055005E00000019,MISS SIRRAH (NZ),False,,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,PACER,FT,2006-10-17 00:00:00+00:00,851869C7197236D1E055005E00000019,2:01.030,2:13.868,False,weasel,J F (John) Kerr,851869BD217D36D1E055005E00000019,8,8,51.0,1.0,False,GELDING,851869C33A8B36D1E055005E00000019,MACH THREE CA,31.0,"slowly out, 1 out 3 back at bell",SO 8,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,Mr,False,22.87,22.87,1_out_3_back_at_bell|slowly_out,not_forward|bell_and_800_and_one_out_and_3_back,0,['8'],0,['8'],1,0,['8'],0,6,275
406584,Redcliffe,851869BD405536D1E055005E00000019,N,2022-12-05 23:00:00+00:00,,C-CLASS,RE071222,RESULTS,PLANNED,10.0,2022-12-07,QLD,True,redcliffe,851869C7F28736D1E055005E00000019,False,3YO and older,,,PBD/NR,False,,False,1780.0,9.0,PACERS,11.4,3.7,2.0,2:02.1,False,POWER UP LAWN MOWERS PACE,POWER UP LAWN MOWERS PACE,"NDC. NMC.
A 1% deduction for Equine Welfare will be applied to all prizemoney prior to distribution.",2:15.1,2022-12-07 10:00:00+00:00,"[{'place': '1', 'placeAmount': 2524}, {'place': '2', 'placeAmount': 722}, {'place': '3', 'placeAmount': 350}, {'place': '4', 'placeAmount': 234}, {'place': '5', 'placeAmount': 156}, {'place': '6', 'placeAmount': 51}, {'place': '7', 'placeAmount': 51}, {'place': '8', 'placeAmount': 51}, {'place': '9', 'placeAmount': 51}]",29.9,32.3,31.1,30.4,C-CLASS,NR 30 to 38.,REC07122206,6.0,Accepted,4190.0,MS,GOOD,15.0,Fr3,5.7,R G (Rodney) Dickson,851869C0714436D1E055005E00000019,851869C2B6DA36D1E055005E00000019,CAMTASTIC USA,,BAY,851869C6374036D1E055005E00000019,MISS SIRRAH (NZ),False,,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,PACER,FT,2006-10-17 00:00:00+00:00,851869C7197236D1E055005E00000019,2:02.528,2:15.525,False,weasel,J F (John) Kerr,851869BD217D36D1E055005E00000019,3,3,350.0,3.0,False,GELDING,851869C33A8B36D1E055005E00000019,MACH THREE CA,81.0,1 out 1 back at bell,4,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,Mr,False,113.45,113.45,1_out_1_back_at_bell,bell_and_800_and_one_out_and_1_back,1,['4'],0,['4'],1,0,['4'],1,7,276
399824,Redcliffe,851869BD405536D1E055005E00000019,N,2022-12-19 23:00:00+00:00,,C-CLASS,RE211222,RESULTS,PLANNED,11.0,2022-12-21,QLD,True,redcliffe,851869C7F28736D1E055005E00000019,False,3YO and older,,,PBD/NR,False,,False,1780.0,8.0,PACERS,11.4,3.5,2.1,2:00.7,False,DRIVER OF THE NIGHT JORDAN TOPPING PACE,JORDAN TOPPING PACE,"NDC. NMC.
A 1% deduction for Equine Welfare will be applied to all prizemoney prior to distribution.",2:13.5,2022-12-21 10:48:00+00:00,"[{'place': '1', 'placeAmount': 2524}, {'place': '2', 'placeAmount': 722}, {'place': '3', 'placeAmount': 350}, {'place': '4', 'placeAmount': 234}, {'place': '5', 'placeAmount': 156}, {'place': '6', 'placeAmount': 51}, {'place': '7', 'placeAmount': 51}, {'place': '8', 'placeAmount': 51}, {'place': '9', 'placeAmount': 51}]",30.4,31.5,29.6,30.6,C-CLASS,NR 30 to 38.,REC21122206,8.0,Accepted,4190.0,MS,GOOD,15.0,Fr2,5.6,R G (Rodney) Dickson,851869C0714436D1E055005E00000019,851869C2B6DA36D1E055005E00000019,CAMTASTIC USA,,BAY,851869C6374036D1E055005E00000019,MISS SIRRAH (NZ),False,,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,PACER,FT,2006-10-17 00:00:00+00:00,851869C7197236D1E055005E00000019,2:01.088,2:13.932,False,weasel,J F (John) Kerr,851869BD217D36D1E055005E00000019,3,3,350.0,2.0,False,GELDING,851869C33A8B36D1E055005E00000019,MACH THREE CA,18.0,1 out 1 back at bell,4,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,Mr,False,22.13,22.13,1_out_1_back_at_bell,bell_and_800_and_one_out_and_1_back,1,['4'],0,['4'],1,0,['4'],1,1,277
396917,Redcliffe,851869BD405536D1E055005E00000019,N,2022-12-26 23:00:00+00:00,,C-CLASS,RE281222,RESULTS,PLANNED,10.0,2022-12-28,QLD,True,redcliffe,851869C7F28736D1E055005E00000019,False,3YO and older,,,PBD/NR,False,,False,1780.0,9.0,PACERS,11.5,1.6,4.6,2:01.8,False,MEMBERS DRAW WINNER GEORGE MONTEBELLO PACE,GEORGE MONTEBELLO PACE,"NDC. NMC. If multiple divisions are required each race to be split in Field Selection Point order.
A 1% deduction for Equine Welfare will be applied to all prizemoney prior to distribution.",2:14.7,2022-12-28 10:58:00+00:00,"[{'place': '1', 'placeAmount': 2524}, {'place': '2', 'placeAmount': 722}, {'place': '3', 'placeAmount': 350}, {'place': '4', 'placeAmount': 234}, {'place': '5', 'placeAmount': 156}, {'place': '6', 'placeAmount': 51}, {'place': '7', 'placeAmount': 51}, {'place': '8', 'placeAmount': 51}, {'place': '9', 'placeAmount': 51}]",30.7,32.4,30.0,30.1,C-CLASS,NR 30 to 41.,REC28122213,8.0,Accepted,4190.0,MS,GOOD,15.0,Fr2,10.5,R G (Rodney) Dickson,851869C0714436D1E055005E00000019,851869C2B6DA36D1E055005E00000019,CAMTASTIC USA,,BAY,851869C6374036D1E055005E00000019,MISS SIRRAH (NZ),False,,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,PACER,FT,2006-10-17 00:00:00+00:00,851869C7197236D1E055005E00000019,2:02.501,2:15.495,False,weasel,J F (John) Kerr,851869BD217D36D1E055005E00000019,4,4,234.0,2.0,False,GELDING,851869C33A8B36D1E055005E00000019,MACH THREE CA,6.5,1 out 2 back at bell,6,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,Mr,False,11.0,11.0,1_out_2_back_at_bell,bell_and_800_and_one_out_and_2_back,0,['6'],0,['6'],1,0,['6'],0,2,278
393975,Redcliffe,851869BD405536D1E055005E00000019,N,2023-01-02 23:00:00+00:00,,C-CLASS,RE040123,RESULTS,PLANNED,8.0,2023-01-04,QLD,True,redcliffe,851869C7F28736D1E055005E00000019,False,,,,PBD/NR,False,,False,1780.0,9.0,PACERS,11.4,22.7,2.4,1:58.3,False,MEMBERS DRAW WINNER ANTHONY DOBRA PACE,ANTHONY DOBRA PACE,"NDC. NMC. 2YO & 3YO Concession is NOT available.
A 1% deduction for Equine Welfare will be applied to all prizemoney prior to distribution.",2:10.9,2023-01-04 10:26:00+00:00,"[{'place': '1', 'placeAmount': 2747}, {'place': '2', 'placeAmount': 785}, {'place': '3', 'placeAmount': 392}, {'place': '4', 'placeAmount': 262}, {'place': '5', 'placeAmount': 174}, {'place': '6', 'placeAmount': 51}, {'place': '7', 'placeAmount': 51}, {'place': '8', 'placeAmount': 51}, {'place': '9', 'placeAmount': 51}]",30.1,31.1,29.2,29.1,C-CLASS,NR 30 to 40.,REC04012311,8.0,Accepted,4564.0,MS,GOOD,16.0,Fr1,22.7,R G (Rodney) Dickson,851869C0714436D1E055005E00000019,851869C2B6DA36D1E055005E00000019,CAMTASTIC USA,,BAY,851869C6374036D1E055005E00000019,MISS SIRRAH (NZ),False,,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,PACER,FT,2006-10-17 00:00:00+00:00,851869C7197236D1E055005E00000019,1:59.851,2:12.564,False,weasel,J F (John) Kerr,851869BD217D36D1E055005E00000019,2,2,785.0,1.0,False,GELDING,851869C33A8B36D1E055005E00000019,MACH THREE CA,8.0,3rd fence at bell,5,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,Mr,False,11.42,11.42,3rd_fence_at_bell,bell_and_800_fence_behind_leader,0,['5'],0,['5'],1,0,['5'],0,3,279
390945,Redcliffe,851869BD405536D1E055005E00000019,N,2023-01-09 23:00:00+00:00,,C-CLASS,RE110123,RESULTS,PLANNED,10.0,2023-01-11,QLD,True,redcliffe,851869C7F28736D1E055005E00000019,False,,,,PBD/NR,False,,False,1780.0,9.0,PACERS,11.5,3.6,7.3,2:00.2,False,NORTHGATE COMFORT INN PACE,NORTHGATE COMFORT INN PACE,"NDC. NMC. 2YO & 3YO Concession is NOT available.
A 1% deduction for Equine Welfare will be applied to all prizemoney prior to distribution.",2:12.9,2023-01-11 10:54:00+00:00,"[{'place': '1', 'placeAmount': 2747}, {'place': '2', 'placeAmount': 785}, {'place': '3', 'placeAmount': 392}, {'place': '4', 'placeAmount': 262}, {'place': '5', 'placeAmount': 174}, {'place': '6', 'placeAmount': 51}, {'place': '7', 'placeAmount': 51}, {'place': '8', 'placeAmount': 51}, {'place': '9', 'placeAmount': 51}]",30.4,31.4,29.7,29.9,C-CLASS,NR 30 to 40.,REC11012307,8.0,Accepted,4564.0,MS,GOOD,16.0,Fr2,24.5,R G (Rodney) Dickson,851869C0714436D1E055005E00000019,851869C2B6DA36D1E055005E00000019,CAMTASTIC USA,,BAY,851869C6374036D1E055005E00000019,MISS SIRRAH (NZ),False,,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,PACER,FT,2006-10-17 00:00:00+00:00,851869C7197236D1E055005E00000019,2:01.815,2:14.736,False,weasel,J F (John) Kerr,851869BD217D36D1E055005E00000019,9,9,51.0,2.0,False,GELDING,851869C33A8B36D1E055005E00000019,MACH THREE CA,17.0,1 out 1 back at bell,4,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,Mr,False,21.08,21.08,1_out_1_back_at_bell,bell_and_800_and_one_out_and_1_back,1,['4'],0,['4'],1,0,['4'],1,4,280
